HGNC_id	HGNC_symbol	gencode_gene_id	gencode_gene_name	chr	start	end	strand	gene_status	gene_length_bp	log_gene_length	A_bp	C_bp	G_bp	T_bp	N_bp	other_bp	ACGT_bp	GC_fraction	GC_z	IUIS_flag	SFARI_R0_highconf_flag	SFARI_R1_highconf_flag	CoreSeed_flag	R0_group	GO_BP_degree	Reactome_degree	annotation_degree	annotation_degree_log1p	annotation_degree_log1p_z	mapping_method
HGNC:17943	DERL2	ENSG00000072849	DERL2	chr17	5374571	5390131	-	KNOWN	15561	9.65252306301951	5046	3279	3160	4076	0	0	15561	0.413790887475098	-0.6798579532806819	0	0	0	0	Background	19	6	25	3.258096538021482	0.7515361015484414	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:24967	MIS12	ENSG00000167842	MIS12	chr17	5389605	5394134	+	KNOWN	4530	8.41847721847708	1286	933	1064	1247	0	0	4530	0.44083885209713025	-0.33904395447330454	0	0	0	0	Background	18	6	24	3.2188758248682006	0.723080748406637	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:14374	NLRP1	ENSG00000091592	NLRP1	chr17	5402747	5522744	-	KNOWN	119998	11.695230354958627	31083	28415	27675	32825	0	0	119998	0.4674244570742846	-0.004055852056283926	1	0	0	0	IEI_only	44	0	44	3.8066624897703196	1.1495308503327868	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:29060	WSCD1	ENSG00000179314	WSCD1	chr17	5675554	6027747	+	KNOWN	352194	12.771937439124004	91333	79313	82845	98703	0	0	352194	0.4604223808469196	-0.09228450927134328	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:359	AIPL1	ENSG00000129221	AIPL1	chr17	6297013	6338519	-	KNOWN	41507	10.633617366693608	11564	10203	10273	9467	0	0	41507	0.4933143807068687	0.3221664173580739	0	0	0	0	Background	4	0	4	1.6094379124341003	-0.44459623847367125	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:25483	PIMREG	ENSG00000129195	FAM64A	chr17	6347735	6354789	+	KNOWN	7055	8.861491864286915	1619	1819	1934	1683	0	0	7055	0.5319631467044649	0.8091546500283392	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+NO_EXACT_APPROVED
HGNC:21043	PITPNM3	ENSG00000091622	PITPNM3	chr17	6354584	6459814	-	KNOWN	105231	11.563913212683147	26625	28625	26087	23894	0	0	105231	0.5199228364265283	0.6574424472786142	0	0	0	0	Background	13	0	13	2.639057329615259	0.3024117010058096	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:29110	KIAA0753	ENSG00000198920	KIAA0753	chr17	6481468	6544247	-	KNOWN	62780	11.047391830395945	19413	13799	12302	17266	0	0	62780	0.41575342465753423	-0.6551292849945136	0	0	0	0	Background	14	0	14	2.70805020110221	0.3524673059295579	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:28218	TXNDC17	ENSG00000129235	TXNDC17	chr17	6544078	6547861	+	KNOWN	3784	8.238536930171769	1075	783	834	1092	0	0	3784	0.4273255813953488	-0.5093159837811672	0	0	0	0	Background	4	0	4	1.6094379124341003	-0.44459623847367125	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:24260	MED31	ENSG00000108590	MED31	chr17	6546635	6554954	-	KNOWN	8320	9.026417533815254	2740	1613	1733	2234	0	0	8320	0.40216346153846155	-0.8263676661066796	0	0	0	0	Background	16	5	21	3.091042453358316	0.6303352719181025	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:34494	C17orf100	ENSG00000212734	C17orf100	chr17	6554971	6556791	+	KNOWN	1821	7.507141079727608	479	481	454	407	0	0	1821	0.513454146073586	0.575934642272201	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	EXACT_APPROVED_FALLBACK
HGNC:23089	SLC13A5	ENSG00000141485	SLC13A5	chr17	6588032	6616886	-	KNOWN	28855	10.270038567145066	7163	7431	7511	6750	0	0	28855	0.5178305319701958	0.6310786650698669	0	0	0	0	Background	9	0	9	2.302585092994046	0.058294867177450714	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:30932	XAF1	ENSG00000132530	XAF1	chr17	6658766	6678966	+	KNOWN	20201	9.913487387114461	5485	4707	4224	5785	0	0	20201	0.4421068263947329	-0.32306702619830474	0	0	0	0	Background	4	1	5	1.791759469228055	-0.31231857529962875	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:28565	FBXO39	ENSG00000177294	FBXO39	chr17	6679542	6700420	+	KNOWN	20879	9.946499148129375	6435	4563	4348	5533	0	0	20879	0.4267924709037789	-0.516033366067674	0	0	0	0	Background	2	0	2	1.0986122886681096	-0.8152096809507505	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:15534	TEKT1	ENSG00000167858	TEKT1	chr17	6692452	6735080	-	KNOWN	42629	10.660290051825195	11090	9397	8768	13374	0	0	42629	0.42611837012362475	-0.5245272762636515	0	0	0	0	Background	11	0	11	2.4849066497880004	0.19057253035149305	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:429	ALOX12	ENSG00000108839	ALOX12	chr17	6899384	6914055	+	KNOWN	14672	9.593696194496246	3903	3618	3553	3598	0	0	14672	0.48875408942202836	0.26470512109303523	0	0	0	0	Background	52	0	52	3.970291913552122	1.2682470251229836	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:33911	RNASEK	ENSG00000219200	RNASEK	chr17	6915736	6917851	+	KNOWN	2116	7.65728279297819	454	592	615	455	0	0	2116	0.5704158790170132	1.2936727883667123	0	0	0	0	Background	25	1	26	3.295836866004329	0.7789174078557077	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:44419	RNASEK-C17orf49	ENSG00000161939	RNASEK-C17orf49	chr17	6915954	6920839	+	KNOWN	4886	8.494129251817686	1000	1353	1455	1078	0	0	4886	0.5747032337290217	1.3476949864922982	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:28737	BACC1	ENSG00000258315	C17orf49	chr17	6917814	6920844	+	KNOWN	3031	8.016647877057803	593	852	908	678	0	0	3031	0.580666446717255	1.422833596463875	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+NO_EXACT_APPROVED
HGNC:1002	BCL6B	ENSG00000161940	BCL6B	chr17	6926339	6933609	+	KNOWN	7271	8.891649112650057	1656	1889	2019	1707	0	0	7271	0.5374776509420988	0.8786393697450061	0	0	0	0	Background	2	0	2	1.0986122886681096	-0.8152096809507505	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:31037	SLC16A13	ENSG00000174327	SLC16A13	chr17	6939394	6943440	+	KNOWN	4047	8.305731144875866	885	1113	1148	901	0	0	4047	0.5586854460093896	1.1458651497167527	0	0	0	0	Background	3	0	3	1.3862943611198906	-0.6064910140517361	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:23093	SLC16A11	ENSG00000174326	SLC16A11	chr17	6944949	6947242	-	KNOWN	2294	7.738052297689316	453	775	761	305	0	0	2294	0.6695727986050567	2.5430853318412523	0	0	0	0	Background	4	0	4	1.6094379124341003	-0.44459623847367125	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:16916	CLEC10A	ENSG00000132514	CLEC10A	chr17	6977856	6983626	-	KNOWN	5771	8.660600654710967	1332	1604	1467	1368	0	0	5771	0.5321434760006931	0.8114268634613457	0	0	0	0	Background	0	1	1	0.6931471805599453	-1.1093821197028577	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:743	ASGR2	ENSG00000161944	ASGR2	chr17	7004641	7019019	-	KNOWN	14379	9.57352408782774	3894	4109	3405	2971	0	0	14379	0.5225676333541971	0.6907678316300138	0	0	0	0	Background	0	1	1	0.6931471805599453	-1.1093821197028577	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:742	ASGR1	ENSG00000141505	ASGR1	chr17	7076750	7082883	-	KNOWN	6134	8.721602344674197	1608	2215	1217	1094	0	0	6134	0.5595044016954679	1.1561842833787	0	0	0	0	Background	2	1	3	1.3862943611198906	-0.6064910140517361	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:2903	DLG4	ENSG00000132535	DLG4	chr17	7093209	7123021	-	KNOWN	29813	10.302699818978526	7205	8479	7942	6187	0	0	29813	0.5507999865830342	1.0465055492039508	0	1	1	0	ASD_only	98	13	111	4.718498871295094	1.8110850179591744	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:92	ACADVL	ENSG00000072778	ACADVL	chr17	7120444	7128592	+	KNOWN	8149	9.00565049932022	1740	2319	2448	1642	0	0	8149	0.5849797521168242	1.4771827825060364	0	0	0	0	Background	32	1	33	3.5263605246161616	0.9461665878414011	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:3086	DVL2	ENSG00000004975	DVL2	chr17	7128660	7137864	-	KNOWN	9205	9.127502093667179	2268	2668	2408	1861	0	0	9205	0.5514394350896252	1.0545628283969728	0	0	0	0	Background	48	11	59	4.0943445622221	1.3582495172318012	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:28428	PHF23	ENSG00000040633	PHF23	chr17	7138347	7143041	-	KNOWN	4695	8.454253391642363	932	1742	1052	969	0	0	4695	0.595101171458999	1.604716275240757	0	0	0	0	Background	21	0	21	3.091042453358316	0.6303352719181025	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:4067	GABARAP	ENSG00000170296	GABARAP	chr17	7143333	7146089	-	KNOWN	2757	7.921898411023797	755	776	613	613	0	0	2757	0.5038084874863983	0.4543959046936853	0	0	0	0	Background	59	2	61	4.127134385045092	1.3820391404403058	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:19085	CTDNEP1	ENSG00000175826	CTDNEP1	chr17	7146910	7155810	-	KNOWN	8901	9.093918908958932	2298	2434	2242	1927	0	0	8901	0.5253342321087519	0.7256279624314003	0	0	0	0	Background	20	1	21	3.091042453358316	0.6303352719181025	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:30617	ELP5	ENSG00000170291	ELP5	chr17	7154735	7163259	+	KNOWN	8525	9.050758302151717	2137	1983	2390	2015	0	0	8525	0.5129618768328446	0.5697318743090142	0	0	0	0	Background	8	1	9	2.302585092994046	0.058294867177450714	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:2049	CLDN7	ENSG00000181885	CLDN7	chr17	7163222	7167302	-	KNOWN	4081	8.314097335405807	778	1362	1149	792	0	0	4081	0.6152903700073511	1.8591073758700138	0	0	0	0	Background	2	1	3	1.3862943611198906	-0.6064910140517361	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:11009	SLC2A4	ENSG00000181856	SLC2A4	chr17	7184986	7191576	+	KNOWN	6591	8.79346036105272	1267	1983	1840	1501	0	0	6591	0.5800333788499469	1.4148567156009806	0	0	0	0	Background	36	3	39	3.6888794541139363	1.064077078479694	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:17948	YBX2	ENSG00000006047	YBX2	chr17	7191571	7197934	-	KNOWN	6364	8.758412389457677	1388	1885	1801	1290	0	0	6364	0.5791954745443118	1.4042988225760535	0	0	0	0	Background	12	0	12	2.5649493574615367	0.2486449958973196	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:3300	EIF5A	ENSG00000132507	EIF5A	chr17	7210318	7215774	+	KNOWN	5457	8.604654467186231	998	1461	1555	1443	0	0	5457	0.5526846252519699	1.0702526684435183	0	0	0	0	Background	22	0	22	3.1354942159291497	0.6625858482088827	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:4550	GPS2	ENSG00000132522	GPS2	chr17	7214643	7218883	-	KNOWN	4241	8.352554369474591	849	1215	1172	1005	0	0	4241	0.5628389530771044	1.1982008197978022	0	0	0	0	Background	56	6	62	4.143134726391533	1.3936476841611458	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:34410	NEURL4	ENSG00000215041	NEURL4	chr17	7218947	7232712	-	KNOWN	13766	9.52995706295831	2919	4294	3584	2969	0	0	13766	0.5722795292750255	1.3171554461447468	0	0	0	0	Background	2	0	2	1.0986122886681096	-0.8152096809507505	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:16467	ACAP1	ENSG00000072818	ACAP1	chr17	7239848	7254797	+	KNOWN	14950	9.612466578818832	3380	4020	4136	3414	0	0	14950	0.545551839464883	0.9803770241684817	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:21302	KCTD11	ENSG00000213859	KCTD11	chr17	7255208	7258258	+	KNOWN	3051	8.02322468471667	546	914	932	659	0	0	3051	0.6050475254015077	1.7300438815161174	0	0	0	0	Background	4	0	4	1.6094379124341003	-0.44459623847367125	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:27898	TMEM95	ENSG00000182896	TMEM95	chr17	7258442	7260538	+	KNOWN	2097	7.64826303090192	441	668	582	406	0	0	2097	0.5960896518836433	1.617171481056555	0	0	0	0	Background	4	0	4	1.6094379124341003	-0.44459623847367125	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:11940	TNK1	ENSG00000174292	TNK1	chr17	7283853	7293093	+	KNOWN	9241	9.13140538388804	1858	2605	2754	2024	0	0	9241	0.5799155935504815	1.4133725788286773	0	0	0	0	Background	4	0	4	1.6094379124341003	-0.44459623847367125	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:16495	PLSCR3	ENSG00000187838	TMEM256-PLSCR3	chr17	7293046	7307416	-	KNOWN	14371	9.572967566074247	3436	3881	3831	3223	0	0	14371	0.5366362814000417	0.8680378135055538	0	0	0	0	Background	19	0	19	2.995732273553991	0.5611859728285722	
HGNC:49186	TMEM256-PLSCR3	ENSG00000262481	C17orf61-PLSCR3	chr17	7293053	7307416	-	KNOWN	14364	9.572480355345974	3434	3880	3831	3219	0	0	14364	0.5368281815650237	0.8704558240107144	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+NO_EXACT_APPROVED
HGNC:28618	TMEM256	ENSG00000205544	TMEM256	chr17	7306294	7307456	-	KNOWN	1163	7.0587581525186645	286	352	322	203	0	0	1163	0.5795356835769562	1.408585577696677	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:14290	NLGN2	ENSG00000169992	NLGN2	chr17	7308193	7323179	+	KNOWN	14987	9.614938437644996	2906	4794	4129	3158	0	0	14987	0.5953826649763128	1.6082631939318557	0	1	1	0	ASD_only	86	1	87	4.477336814478207	1.636117483220346	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:32429	SPEM1	ENSG00000181323	SPEM1	chr17	7323679	7324951	+	KNOWN	1273	7.149131598557407	261	410	355	247	0	0	1273	0.600942655145326	1.6783210526029502	0	0	0	0	Background	11	0	11	2.4849066497880004	0.19057253035149305	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:27315	SPEM2	ENSG00000184560	C17orf74	chr17	7328934	7330887	+	KNOWN	1954	7.577633832602728	377	657	559	361	0	0	1954	0.6223132036847492	1.9475975843570335	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+NO_EXACT_APPROVED
HGNC:26722	TMEM102	ENSG00000181284	TMEM102	chr17	7338762	7340998	+	KNOWN	2237	7.71289096149013	370	728	702	437	0	0	2237	0.6392489941886456	2.1609945835491766	0	0	0	0	Background	13	0	13	2.639057329615259	0.3024117010058096	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:3667	FGF11	ENSG00000161958	FGF11	chr17	7341592	7348256	+	KNOWN	6665	8.804625232612809	1374	1932	1854	1505	0	0	6665	0.5680420105026257	1.2637611986283739	0	0	0	0	Background	0	1	1	0.6931471805599453	-1.1093821197028577	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:1961	CHRNB1	ENSG00000170175	CHRNB1	chr17	7348380	7361026	+	KNOWN	12647	9.445175311879977	2841	3304	3262	3240	0	0	12647	0.5191745077884083	0.6480132396046298	0	0	0	0	Background	32	0	32	3.4965075614664802	0.9245077106702096	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:23847	ZBTB4	ENSG00000174282	ZBTB4	chr17	7362685	7387582	-	KNOWN	24898	10.122542757941732	5786	7006	6668	5438	0	0	24898	0.549200739015182	1.026354459600753	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:31351	SLC35G6	ENSG00000259224	SLC35G6	chr17	7384721	7386383	+	KNOWN	1663	7.416378479192928	293	530	449	391	0	0	1663	0.5886951292844257	1.5239978596204327	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:9187	POLR2A	ENSG00000181222	POLR2A	chr17	7387685	7417933	+	KNOWN	30249	10.317218405061325	7653	7205	7823	7568	0	0	30249	0.4968098118946081	0.3662100966994427	0	0	0	0	Background	11	44	55	4.02535169073515	1.3081939123080533	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:11927	TNFSF12	ENSG00000239697	TNFSF12	chr17	7452208	7464925	+	KNOWN	12718	9.450773591827353	2735	3361	3632	2990	0	0	12718	0.5498506054411071	1.0345430082921319	1	0	0	0	IEI_only	19	2	21	3.091042453358316	0.6303352719181025	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:33537	TNFSF12-TNFSF13	ENSG00000248871	TNFSF12-TNFSF13	chr17	7452416	7464918	+	KNOWN	12503	9.433723894495	2719	3257	3571	2956	0	0	12503	0.5461089338558746	0.9873966121397094	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:11928	TNFSF13	ENSG00000161955	TNFSF13	chr17	7461609	7464925	+	KNOWN	3317	8.106816038947052	684	969	935	729	0	0	3317	0.5740126620440157	1.3389935370221107	1	0	0	0	IEI_only	42	1	43	3.784189633918261	1.133226377569224	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:17862	SENP3	ENSG00000161956	SENP3	chr17	7465192	7475287	+	KNOWN	10096	9.219894584780995	2412	2399	2805	2480	0	0	10096	0.5154516640253566	0.6011040807251752	0	0	0	0	Background	24	1	25	3.258096538021482	0.7515361015484414	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:3282	EIF4A1	ENSG00000161960	EIF4A1	chr17	7476024	7482323	+	KNOWN	6300	8.748304912379623	1405	1532	1802	1561	0	0	6300	0.5292063492063492	0.7744180185529476	0	0	0	0	Background	8	9	17	2.8903717578961645	0.4847449691036002	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:1693	CD68	ENSG00000129226	CD68	chr17	7482785	7485429	+	KNOWN	2645	7.8804263442924	618	848	629	550	0	0	2645	0.5584120982986768	1.1424208710933992	0	0	0	0	Background	18	1	19	2.995732273553991	0.5611859728285722	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:7207	MPDU1	ENSG00000129255	MPDU1	chr17	7486847	7496107	+	KNOWN	9261	9.13356731317027	2100	2495	2711	1955	0	0	9261	0.562142317244358	1.1894229599037751	0	0	0	0	Background	9	1	10	2.3978952727983707	0.12744416626698069	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:11196	SOX15	ENSG00000129194	SOX15	chr17	7491496	7493488	-	KNOWN	1993	7.597396320212795	363	594	665	371	0	0	1993	0.6317109884596086	2.0660130235151417	0	0	0	0	Background	28	0	28	3.367295829986474	0.830762208517862	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:4024	FXR2	ENSG00000129245	FXR2	chr17	7494548	7518189	-	KNOWN	23642	10.070780070310322	6748	5693	5671	5530	0	0	23642	0.48066999407833516	0.16284263719360276	0	0	0	0	Background	35	0	35	3.58351893845611	0.987636074754722	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:10839	SHBG	ENSG00000129214	SHBG	chr17	7517382	7536700	+	KNOWN	19319	9.868844346592555	4901	4947	5003	4468	0	0	19319	0.5150370101972152	0.5958792946362969	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:23160	SAT2	ENSG00000141504	SAT2	chr17	7529552	7531194	-	KNOWN	1643	7.404279118037268	356	494	438	355	0	0	1643	0.5672550213024954	1.2538448540877516	0	0	0	0	Background	3	0	3	1.3862943611198906	-0.6064910140517361	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:805	ATP1B2	ENSG00000129244	ATP1B2	chr17	7549945	7561086	+	KNOWN	11142	9.31847703058076	2339	3181	2860	2762	0	0	11142	0.542182732005026	0.9379250688420426	0	0	0	0	Background	72	4	76	4.343805421853684	1.539237986975648	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:11998	TP53	ENSG00000141510	TP53	chr17	7565097	7590856	-	KNOWN	25760	10.15657818021829	6344	6387	6198	6831	0	0	25760	0.48854813664596275	0.2621100426774407	1	0	0	0	IEI_only	176	39	215	5.375278407684165	2.287590724809073	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:25522	WRAP53	ENSG00000141499	WRAP53	chr17	7589389	7606820	+	KNOWN	17432	9.766062876624456	4243	4250	4489	4450	0	0	17432	0.5013194125745755	0.42303267326818816	1	0	0	0	IEI_only	39	2	41	3.7376696182833684	1.0994752454090386	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:3228	EFNB3	ENSG00000108947	EFNB3	chr17	7608520	7614696	+	KNOWN	6177	8.728587995695898	1157	1724	1864	1432	0	0	6177	0.5808644973288004	1.425329104788818	0	0	0	0	Background	27	4	31	3.4657359027997265	0.9021823029016292	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:2948	DNAH2	ENSG00000183914	DNAH2	chr17	7620672	7737062	+	KNOWN	116391	11.664710491702532	29031	28057	28307	30996	0	0	116391	0.484264247235611	0.2081315085883623	0	0	0	0	Background	13	0	13	2.639057329615259	0.3024117010058096	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:29012	KDM6B	ENSG00000132510	KDM6B	chr17	7743222	7758114	+	KNOWN	14893	9.608646582885868	2875	4613	4416	2989	0	0	14893	0.6062579735446183	1.745295959732252	0	1	1	0	ASD_only	32	3	35	3.58351893845611	0.987636074754722	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:32371	TMEM88	ENSG00000167874	TMEM88	chr17	7758383	7759417	+	KNOWN	1035	6.942156705699469	160	362	291	222	0	0	1035	0.6309178743961352	2.056019503512437	0	0	0	0	Background	9	0	9	2.302585092994046	0.058294867177450714	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:28212	NAA38	ENSG00000183011	LSMD1	chr17	7760003	7788556	-	KNOWN	28554	10.259552310349166	8477	5898	6747	7432	0	0	28554	0.4428451355326749	-0.3137640677992439	0	0	0	0	Background	0	1	1	0.6931471805599453	-1.1093821197028577	ENSEMBL_PRIMARY+NO_EXACT_APPROVED
HGNC:26516	CYB5D1	ENSG00000182224	CYB5D1	chr17	7761064	7765600	+	KNOWN	4537	8.420021279663963	1143	1051	1135	1208	0	0	4537	0.4818161780912497	0.17728496445442365	0	0	0	0	Background	11	0	11	2.4849066497880004	0.19057253035149305	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:1918	CHD3	ENSG00000170004	CHD3	chr17	7788124	7816078	+	KNOWN	27955	10.238351353460745	6354	7193	7671	6737	0	0	27955	0.5317116794848864	0.8059860733952678	0	1	1	0	ASD_only	6	13	19	2.995732273553991	0.5611859728285722	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:6230	KCNAB3	ENSG00000170049	KCNAB3	chr17	7825177	7833121	-	KNOWN	7945	8.980298078970817	1881	2083	2182	1799	0	0	7945	0.5368156073001888	0.8702973837901544	0	0	0	0	Background	9	1	10	2.3978952727983707	0.12744416626698069	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:19894	TRAPPC1	ENSG00000170043	TRAPPC1	chr17	7833663	7835441	-	KNOWN	1779	7.483806687665835	373	486	539	381	0	0	1779	0.5761663856098932	1.3661312219115125	0	0	0	0	Background	7	3	10	2.3978952727983707	0.12744416626698069	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:29616	CNTROB	ENSG00000170037	CNTROB	chr17	7835419	7853236	+	KNOWN	17818	9.78796446128059	4362	4139	4551	4766	0	0	17818	0.4877090582556965	0.25153735576751474	0	0	0	0	Background	17	0	17	2.8903717578961645	0.4847449691036002	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:4689	GUCY2D	ENSG00000132518	GUCY2D	chr17	7905912	7923657	+	KNOWN	17746	9.783915417395283	3862	4990	4874	4020	0	0	17746	0.5558435703820579	1.1100565034766874	0	0	0	0	Background	23	1	24	3.2188758248682006	0.723080748406637	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:434	ALOX15B	ENSG00000179593	ALOX15B	chr17	7942335	7952452	+	KNOWN	10118	9.222071294851881	2451	2726	2902	2039	0	0	10118	0.5562364103577783	1.115006427246833	0	0	0	0	Background	46	0	46	3.8501476017100584	1.181080103703582	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:430	ALOX12B	ENSG00000179477	ALOX12B	chr17	7975954	7991021	-	KNOWN	15068	9.620328568811932	3333	4269	4087	3379	0	0	15068	0.5545526944518184	1.0937910064643637	0	0	0	0	Background	30	0	30	3.4339872044851463	0.879148034789184	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:13743	ALOXE3	ENSG00000179148	ALOXE3	chr17	7999218	8022365	-	KNOWN	23148	10.04966366269373	5869	5913	6080	5286	0	0	23148	0.5181009158458614	0.6344855983148017	0	0	0	0	Background	28	0	28	3.367295829986474	0.830762208517862	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:15977	HES7	ENSG00000179111	HES7	chr17	8023908	8027410	-	KNOWN	3503	8.161375023197486	647	1162	1054	640	0	0	3503	0.6326006280331145	2.077222799362632	0	0	0	0	Background	6	1	7	2.0794415416798357	-0.10359990840061446	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:8845	PER1	ENSG00000179094	PER1	chr17	8043790	8059824	-	KNOWN	16035	9.682529112127256	3583	4663	4794	2995	0	0	16035	0.5897723729342064	1.537571513723505	0	1	1	0	ASD_only	26	5	31	3.4657359027997265	0.9021823029016292	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
