db	term_id	term_name	set_label	M_universe	N_set_bg	n_genes_raw	n_genes_bg	in_size_range	tested	n_overlap	p_value	FDR	overlap_genes
Reactome	Base Excision Repair R-HSA-73884	MSigDB_Reactome_2022	robust_core19	17827	19	72	69	TRUE	TRUE	0	1	1	
Reactome	Base-Excision Repair, AP Site Formation R-HSA-73929	MSigDB_Reactome_2022	robust_core19	17827	19	44	41	TRUE	TRUE	0	1	1	
Reactome	Basigin Interactions R-HSA-210991	MSigDB_Reactome_2022	robust_core19	17827	19	25	24	TRUE	TRUE	0	1	1	
Reactome	Beta Defensins R-HSA-1461957	MSigDB_Reactome_2022	robust_core19	17827	19	35	26	TRUE	TRUE	0	1	1	
Reactome	Beta Oxidation Of butanoyl-CoA To acetyl-CoA R-HSA-77352	MSigDB_Reactome_2022	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
Reactome	Beta Oxidation Of decanoyl-CoA To octanoyl-CoA-CoA R-HSA-77346	MSigDB_Reactome_2022	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
Reactome	Beta Oxidation Of hexanoyl-CoA To butanoyl-CoA R-HSA-77350	MSigDB_Reactome_2022	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
Reactome	Beta Oxidation Of lauroyl-CoA To decanoyl-CoA-CoA R-HSA-77310	MSigDB_Reactome_2022	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
Reactome	Beta Oxidation Of octanoyl-CoA To hexanoyl-CoA R-HSA-77348	MSigDB_Reactome_2022	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
Reactome	Beta-catenin Independent WNT Signaling R-HSA-3858494	MSigDB_Reactome_2022	robust_core19	17827	19	142	140	TRUE	TRUE	0	1	1	
Reactome	Beta-catenin Phosphorylation Cascade R-HSA-196299	MSigDB_Reactome_2022	robust_core19	17827	19	17	16	TRUE	TRUE	0	1	1	
Reactome	Beta-oxidation Of pristanoyl-CoA R-HSA-389887	MSigDB_Reactome_2022	robust_core19	17827	19	9	9	FALSE	FALSE	0	NA	NA	
Reactome	Beta-oxidation Of Very Long Chain Fatty Acids R-HSA-390247	MSigDB_Reactome_2022	robust_core19	17827	19	11	10	TRUE	TRUE	0	1	1	
Reactome	Bicarbonate Transporters R-HSA-425381	MSigDB_Reactome_2022	robust_core19	17827	19	10	10	TRUE	TRUE	0	1	1	
Reactome	Bile Acid And Bile Salt Metabolism R-HSA-194068	MSigDB_Reactome_2022	robust_core19	17827	19	45	45	TRUE	TRUE	0	1	1	
Reactome	Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782	MSigDB_Reactome_2022	robust_core19	17827	19	41	39	TRUE	TRUE	0	1	1	
Reactome	Binding And Entry Of HIV Virion R-HSA-173107	MSigDB_Reactome_2022	robust_core19	17827	19	6	5	FALSE	FALSE	0	NA	NA	
Reactome	Binding Of TCF/LEF:CTNNB1 To Target Gene Promoters R-HSA-4411364	MSigDB_Reactome_2022	robust_core19	17827	19	8	8	FALSE	FALSE	0	NA	NA	
Reactome	Biological Oxidations R-HSA-211859	MSigDB_Reactome_2022	robust_core19	17827	19	218	203	TRUE	TRUE	0	1	1	
Reactome	Biosynthesis Of DHA-derived SPMs R-HSA-9018677	MSigDB_Reactome_2022	robust_core19	17827	19	17	16	TRUE	TRUE	0	1	1	
Reactome	Biosynthesis Of E-series 18(S)-resolvins R-HSA-9018896	MSigDB_Reactome_2022	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
Reactome	Biosynthesis Of EPA-derived SPMs R-HSA-9018679	MSigDB_Reactome_2022	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
Reactome	Biosynthesis Of Maresin-Like SPMs R-HSA-9027307	MSigDB_Reactome_2022	robust_core19	17827	19	6	5	FALSE	FALSE	0	NA	NA	
Reactome	Biosynthesis Of Maresins R-HSA-9018682	MSigDB_Reactome_2022	robust_core19	17827	19	8	7	FALSE	FALSE	0	NA	NA	
Reactome	Biosynthesis Of Specialized Proresolving Mediators (SPMs) R-HSA-9018678	MSigDB_Reactome_2022	robust_core19	17827	19	19	18	TRUE	TRUE	0	1	1	
Reactome	Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193	MSigDB_Reactome_2022	robust_core19	17827	19	77	74	TRUE	TRUE	0	1	1	
Reactome	Biotin Transport And Metabolism R-HSA-196780	MSigDB_Reactome_2022	robust_core19	17827	19	11	10	TRUE	TRUE	0	1	1	
Reactome	Blood Group Systems Biosynthesis R-HSA-9033658	MSigDB_Reactome_2022	robust_core19	17827	19	22	18	TRUE	TRUE	0	1	1	
Reactome	Branched-chain Amino Acid Catabolism R-HSA-70895	MSigDB_Reactome_2022	robust_core19	17827	19	21	20	TRUE	TRUE	0	1	1	
Reactome	Budding And Maturation Of HIV Virion R-HSA-162588	MSigDB_Reactome_2022	robust_core19	17827	19	29	28	TRUE	TRUE	0	1	1	
Reactome	Butyrate Response Factor 1 Binds And Destabilizes mRNA R-HSA-450385	MSigDB_Reactome_2022	robust_core19	17827	19	17	17	TRUE	TRUE	0	1	1	
Reactome	Butyrophilin (BTN) Family Interactions R-HSA-8851680	MSigDB_Reactome_2022	robust_core19	17827	19	12	11	TRUE	TRUE	0	1	1	
Reactome	C-type Lectin Receptors (CLRs) R-HSA-5621481	MSigDB_Reactome_2022	robust_core19	17827	19	141	129	TRUE	TRUE	0	1	1	
Reactome	CASP8 Activity Is Inhibited R-HSA-5218900	MSigDB_Reactome_2022	robust_core19	17827	19	11	11	TRUE	TRUE	0	1	1	
Reactome	CD163 Mediating An Anti-Inflammatory Response R-HSA-9662834	MSigDB_Reactome_2022	robust_core19	17827	19	9	8	FALSE	FALSE	0	NA	NA	
Reactome	CD209 (DC-SIGN) Signaling R-HSA-5621575	MSigDB_Reactome_2022	robust_core19	17827	19	20	20	TRUE	TRUE	0	1	1	
Reactome	CD22 Mediated BCR Regulation R-HSA-5690714	MSigDB_Reactome_2022	robust_core19	17827	19	6	4	FALSE	FALSE	0	NA	NA	
Reactome	CD28 Co-Stimulation R-HSA-389356	MSigDB_Reactome_2022	robust_core19	17827	19	34	34	TRUE	TRUE	0	1	1	
Reactome	CD28 Dependent PI3K/Akt Signaling R-HSA-389357	MSigDB_Reactome_2022	robust_core19	17827	19	23	23	TRUE	TRUE	0	1	1	
Reactome	CD28 Dependent Vav1 Pathway R-HSA-389359	MSigDB_Reactome_2022	robust_core19	17827	19	12	12	TRUE	TRUE	0	1	1	
Reactome	CDC42 GTPase Cycle R-HSA-9013148	MSigDB_Reactome_2022	robust_core19	17827	19	149	136	TRUE	TRUE	0	1	1	
Reactome	CDC6 Association With ORC:origin Complex R-HSA-68689	MSigDB_Reactome_2022	robust_core19	17827	19	8	8	FALSE	FALSE	0	NA	NA	
Reactome	CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017	MSigDB_Reactome_2022	robust_core19	17827	19	72	70	TRUE	TRUE	0	1	1	
Reactome	CHL1 Interactions R-HSA-447041	MSigDB_Reactome_2022	robust_core19	17827	19	9	9	FALSE	FALSE	0	NA	NA	
Reactome	CLEC7A (Dectin-1) Induces NFAT Activation R-HSA-5607763	MSigDB_Reactome_2022	robust_core19	17827	19	11	11	TRUE	TRUE	0	1	1	
Reactome	CLEC7A (Dectin-1) Signaling R-HSA-5607764	MSigDB_Reactome_2022	robust_core19	17827	19	99	96	TRUE	TRUE	0	1	1	
Reactome	CLEC7A/inflammasome Pathway R-HSA-5660668	MSigDB_Reactome_2022	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
Reactome	COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434	MSigDB_Reactome_2022	robust_core19	17827	19	78	75	TRUE	TRUE	1	0.0770166691455357	1	NSF
Reactome	COPI-independent Golgi-to-ER Retrograde Traffic R-HSA-6811436	MSigDB_Reactome_2022	robust_core19	17827	19	34	34	TRUE	TRUE	0	1	1	
Reactome	COPI-mediated Anterograde Transport R-HSA-6807878	MSigDB_Reactome_2022	robust_core19	17827	19	80	80	TRUE	TRUE	1	0.0819460156922651	1	NSF
Reactome	COPII-mediated Vesicle Transport R-HSA-204005	MSigDB_Reactome_2022	robust_core19	17827	19	66	63	TRUE	TRUE	1	0.0650837337779643	1	NSF
Reactome	CREB Phosphorylation R-HSA-199920	MSigDB_Reactome_2022	robust_core19	17827	19	7	6	FALSE	FALSE	0	NA	NA	
Reactome	CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742	MSigDB_Reactome_2022	robust_core19	17827	19	27	25	TRUE	TRUE	0	1	1	
Reactome	CREB1 Phosphorylation Thru Activation Of Adenylate Cyclase R-HSA-442720	MSigDB_Reactome_2022	robust_core19	17827	19	12	11	TRUE	TRUE	0	1	1	
Reactome	CREB1 Phosphorylation Thru Activation Of CaMKII/CaMKK/CaMKIV Cascasde R-HSA-442729	MSigDB_Reactome_2022	robust_core19	17827	19	8	8	FALSE	FALSE	0	NA	NA	
Reactome	CREB3 Factors Activate Genes R-HSA-8874211	MSigDB_Reactome_2022	robust_core19	17827	19	8	7	FALSE	FALSE	0	NA	NA	
Reactome	CRMPs In Sema3A Signaling R-HSA-399956	MSigDB_Reactome_2022	robust_core19	17827	19	16	15	TRUE	TRUE	0	1	1	
Reactome	CS/DS Degradation R-HSA-2024101	MSigDB_Reactome_2022	robust_core19	17827	19	14	12	TRUE	TRUE	0	1	1	
Reactome	CTLA4 Inhibitory Signaling R-HSA-389513	MSigDB_Reactome_2022	robust_core19	17827	19	21	21	TRUE	TRUE	0	1	1	
Reactome	CTNNB1 S33 Mutants Not Phosphorylated R-HSA-5358747	MSigDB_Reactome_2022	robust_core19	17827	19	15	14	TRUE	TRUE	0	1	1	
Reactome	CYP2E1 Reactions R-HSA-211999	MSigDB_Reactome_2022	robust_core19	17827	19	11	10	TRUE	TRUE	0	1	1	
Reactome	Ca-dependent Events R-HSA-111996	MSigDB_Reactome_2022	robust_core19	17827	19	35	34	TRUE	TRUE	0	1	1	
Reactome	Ca2+ Activated K+ Channels R-HSA-1296052	MSigDB_Reactome_2022	robust_core19	17827	19	8	8	FALSE	FALSE	0	NA	NA	
Reactome	Ca2+ Pathway R-HSA-4086398	MSigDB_Reactome_2022	robust_core19	17827	19	61	60	TRUE	TRUE	0	1	1	
Reactome	CaM Pathway R-HSA-111997	MSigDB_Reactome_2022	robust_core19	17827	19	33	32	TRUE	TRUE	0	1	1	
Reactome	CaMK IV-mediated Phosphorylation Of CREB R-HSA-111932	MSigDB_Reactome_2022	robust_core19	17827	19	10	10	TRUE	TRUE	0	1	1	
Reactome	Calcineurin Activates NFAT R-HSA-2025928	MSigDB_Reactome_2022	robust_core19	17827	19	9	9	FALSE	FALSE	0	NA	NA	
Reactome	Calcitonin-like Ligand Receptors R-HSA-419812	MSigDB_Reactome_2022	robust_core19	17827	19	10	9	FALSE	FALSE	0	NA	NA	
Reactome	Calnexin/calreticulin Cycle R-HSA-901042	MSigDB_Reactome_2022	robust_core19	17827	19	26	25	TRUE	TRUE	0	1	1	
Reactome	Cap-dependent Translation Initiation R-HSA-72737	MSigDB_Reactome_2022	robust_core19	17827	19	116	107	TRUE	TRUE	0	1	1	
Reactome	Carboxyterminal Post-Translational Modifications Of Tubulin R-HSA-8955332	MSigDB_Reactome_2022	robust_core19	17827	19	41	38	TRUE	TRUE	0	1	1	
Reactome	Cardiac Conduction R-HSA-5576891	MSigDB_Reactome_2022	robust_core19	17827	19	126	120	TRUE	TRUE	0	1	1	
Reactome	Cargo Concentration In ER R-HSA-5694530	MSigDB_Reactome_2022	robust_core19	17827	19	32	30	TRUE	TRUE	0	1	1	
Reactome	Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825	MSigDB_Reactome_2022	robust_core19	17827	19	104	96	TRUE	TRUE	0	1	1	
Reactome	Cargo Trafficking To Periciliary Membrane R-HSA-5620920	MSigDB_Reactome_2022	robust_core19	17827	19	50	49	TRUE	TRUE	0	1	1	
Reactome	Carnitine Metabolism R-HSA-200425	MSigDB_Reactome_2022	robust_core19	17827	19	11	10	TRUE	TRUE	0	1	1	
Reactome	Caspase Activation Via Death Receptors In Presence Of Ligand R-HSA-140534	MSigDB_Reactome_2022	robust_core19	17827	19	16	16	TRUE	TRUE	0	1	1	
Reactome	Caspase Activation Via Dependence Receptors In Absence Of Ligand R-HSA-418889	MSigDB_Reactome_2022	robust_core19	17827	19	10	9	FALSE	FALSE	0	NA	NA	
Reactome	Caspase Activation Via Extrinsic Apoptotic Signaling Pathway R-HSA-5357769	MSigDB_Reactome_2022	robust_core19	17827	19	26	25	TRUE	TRUE	0	1	1	
Reactome	Caspase-mediated Cleavage Of Cytoskeletal Proteins R-HSA-264870	MSigDB_Reactome_2022	robust_core19	17827	19	12	11	TRUE	TRUE	0	1	1	
Reactome	Cation-coupled Chloride Cotransporters R-HSA-426117	MSigDB_Reactome_2022	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
Reactome	Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184	MSigDB_Reactome_2022	robust_core19	17827	19	72	70	TRUE	TRUE	0	1	1	
Reactome	Cell Cycle Checkpoints R-HSA-69620	MSigDB_Reactome_2022	robust_core19	17827	19	271	261	TRUE	TRUE	0	1	1	
Reactome	Cell Cycle R-HSA-1640170	MSigDB_Reactome_2022	robust_core19	17827	19	654	620	FALSE	FALSE	0	NA	NA	
Reactome	Cell Cycle, Mitotic R-HSA-69278	MSigDB_Reactome_2022	robust_core19	17827	19	523	495	TRUE	TRUE	0	1	1	
Reactome	Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998	MSigDB_Reactome_2022	robust_core19	17827	19	74	68	TRUE	TRUE	0	1	1	
Reactome	Cell Junction Organization R-HSA-446728	MSigDB_Reactome_2022	robust_core19	17827	19	86	83	TRUE	TRUE	0	1	1	
Reactome	Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424	MSigDB_Reactome_2022	robust_core19	17827	19	25	24	TRUE	TRUE	0	1	1	
Reactome	Cell Surface Interactions At Vascular Wall R-HSA-202733	MSigDB_Reactome_2022	robust_core19	17827	19	134	126	TRUE	TRUE	0	1	1	
Reactome	Cell-Cell Communication R-HSA-1500931	MSigDB_Reactome_2022	robust_core19	17827	19	120	115	TRUE	TRUE	0	1	1	
Reactome	Cell-cell Junction Organization R-HSA-421270	MSigDB_Reactome_2022	robust_core19	17827	19	61	60	TRUE	TRUE	0	1	1	
Reactome	Cell-extracellular Matrix Interactions R-HSA-446353	MSigDB_Reactome_2022	robust_core19	17827	19	16	14	TRUE	TRUE	0	1	1	
Reactome	Cellular Senescence R-HSA-2559583	MSigDB_Reactome_2022	robust_core19	17827	19	165	158	TRUE	TRUE	0	1	1	
Reactome	Cellular Hexose Transport R-HSA-189200	MSigDB_Reactome_2022	robust_core19	17827	19	21	18	TRUE	TRUE	0	1	1	
Reactome	Cellular Response To Chemical Stress R-HSA-9711123	MSigDB_Reactome_2022	robust_core19	17827	19	182	171	TRUE	TRUE	0	1	1	
Reactome	Cellular Response To Heat Stress R-HSA-3371556	MSigDB_Reactome_2022	robust_core19	17827	19	99	96	TRUE	TRUE	0	1	1	
Reactome	Cellular Response To Hypoxia R-HSA-1234174	MSigDB_Reactome_2022	robust_core19	17827	19	73	72	TRUE	TRUE	0	1	1	
Reactome	Cellular Response To Starvation R-HSA-9711097	MSigDB_Reactome_2022	robust_core19	17827	19	153	142	TRUE	TRUE	0	1	1	
Reactome	Cellular Responses To Stimuli R-HSA-8953897	MSigDB_Reactome_2022	robust_core19	17827	19	736	702	FALSE	FALSE	0	NA	NA	
Reactome	Cellular Responses To Stress R-HSA-2262752	MSigDB_Reactome_2022	robust_core19	17827	19	722	688	FALSE	FALSE	0	NA	NA	
Reactome	Centrosome Maturation R-HSA-380287	MSigDB_Reactome_2022	robust_core19	17827	19	81	75	TRUE	TRUE	0	1	1	
Reactome	ChREBP Activates Metabolic Gene Expression R-HSA-163765	MSigDB_Reactome_2022	robust_core19	17827	19	7	6	FALSE	FALSE	0	NA	NA	
Reactome	Chaperone Mediated Autophagy R-HSA-9613829	MSigDB_Reactome_2022	robust_core19	17827	19	20	18	TRUE	TRUE	0	1	1	
Reactome	Chaperonin-mediated Protein Folding R-HSA-390466	MSigDB_Reactome_2022	robust_core19	17827	19	90	84	TRUE	TRUE	1	0.085871525043503	1	XRN2
Reactome	Chemokine Receptors Bind Chemokines R-HSA-380108	MSigDB_Reactome_2022	robust_core19	17827	19	56	54	TRUE	TRUE	0	1	1	
Reactome	Chk1/Chk2(Cds1) Mediated Inactivation Of Cyclin B:Cdk1 Complex R-HSA-75035	MSigDB_Reactome_2022	robust_core19	17827	19	13	13	TRUE	TRUE	0	1	1	
Reactome	Cholesterol Biosynthesis R-HSA-191273	MSigDB_Reactome_2022	robust_core19	17827	19	26	25	TRUE	TRUE	0	1	1	
Reactome	Choline Catabolism R-HSA-6798163	MSigDB_Reactome_2022	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
Reactome	Chondroitin Sulfate Biosynthesis R-HSA-2022870	MSigDB_Reactome_2022	robust_core19	17827	19	20	18	TRUE	TRUE	0	1	1	
Reactome	Chondroitin Sulfate/Dermatan Sulfate Metabolism R-HSA-1793185	MSigDB_Reactome_2022	robust_core19	17827	19	50	45	TRUE	TRUE	0	1	1	
Reactome	Chromatin Modifying Enzymes R-HSA-3247509	MSigDB_Reactome_2022	robust_core19	17827	19	238	221	TRUE	TRUE	0	1	1	
Reactome	Chromosome Maintenance R-HSA-73886	MSigDB_Reactome_2022	robust_core19	17827	19	118	109	TRUE	TRUE	0	1	1	
Reactome	Chylomicron Assembly R-HSA-8963888	MSigDB_Reactome_2022	robust_core19	17827	19	9	8	FALSE	FALSE	0	NA	NA	
Reactome	Chylomicron Clearance R-HSA-8964026	MSigDB_Reactome_2022	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
Reactome	Chylomicron Remodeling R-HSA-8963901	MSigDB_Reactome_2022	robust_core19	17827	19	9	9	FALSE	FALSE	0	NA	NA	
Reactome	Cilium Assembly R-HSA-5617833	MSigDB_Reactome_2022	robust_core19	17827	19	186	174	TRUE	TRUE	0	1	1	
Reactome	Circadian Clock R-HSA-400253	MSigDB_Reactome_2022	robust_core19	17827	19	69	67	TRUE	TRUE	0	1	1	
Reactome	Citric Acid Cycle (TCA Cycle) R-HSA-71403	MSigDB_Reactome_2022	robust_core19	17827	19	21	20	TRUE	TRUE	0	1	1	
Reactome	Class A/1 (Rhodopsin-like Receptors) R-HSA-373076	MSigDB_Reactome_2022	robust_core19	17827	19	327	304	TRUE	TRUE	0	1	1	
Reactome	Class B/2 (Secretin Family Receptors) R-HSA-373080	MSigDB_Reactome_2022	robust_core19	17827	19	92	90	TRUE	TRUE	2	0.00407595763430877	1	CRHR1,WNT3
Reactome	Class C/3 (Metabotropic Glutamate/Pheromone Receptors) R-HSA-420499	MSigDB_Reactome_2022	robust_core19	17827	19	40	38	TRUE	TRUE	0	1	1	
Reactome	Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169	MSigDB_Reactome_2022	robust_core19	17827	19	378	353	TRUE	TRUE	0	1	1	
Reactome	Class I Peroxisomal Membrane Protein Import R-HSA-9603798	MSigDB_Reactome_2022	robust_core19	17827	19	20	19	TRUE	TRUE	0	1	1	
Reactome	Classical Antibody-Mediated Complement Activation R-HSA-173623	MSigDB_Reactome_2022	robust_core19	17827	19	6	3	FALSE	FALSE	0	NA	NA	
Reactome	Clathrin-mediated Endocytosis R-HSA-8856828	MSigDB_Reactome_2022	robust_core19	17827	19	142	133	TRUE	TRUE	0	1	1	
Reactome	Cleavage Of Damaged Purine R-HSA-110331	MSigDB_Reactome_2022	robust_core19	17827	19	37	34	TRUE	TRUE	0	1	1	
Reactome	Cleavage Of Damaged Pyrimidine R-HSA-110329	MSigDB_Reactome_2022	robust_core19	17827	19	42	39	TRUE	TRUE	0	1	1	
Reactome	Cobalamin (Cbl) Metabolism R-HSA-9759218	MSigDB_Reactome_2022	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
Reactome	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741	MSigDB_Reactome_2022	robust_core19	17827	19	21	21	TRUE	TRUE	0	1	1	
Reactome	Coenzyme A Biosynthesis R-HSA-196783	MSigDB_Reactome_2022	robust_core19	17827	19	8	8	FALSE	FALSE	0	NA	NA	
Reactome	Cohesin Loading Onto Chromatin R-HSA-2470946	MSigDB_Reactome_2022	robust_core19	17827	19	10	8	FALSE	FALSE	0	NA	NA	
Reactome	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814	MSigDB_Reactome_2022	robust_core19	17827	19	67	64	TRUE	TRUE	0	1	1	
Reactome	Collagen Chain Trimerization R-HSA-8948216	MSigDB_Reactome_2022	robust_core19	17827	19	44	42	TRUE	TRUE	0	1	1	
Reactome	Collagen Degradation R-HSA-1442490	MSigDB_Reactome_2022	robust_core19	17827	19	40	39	TRUE	TRUE	0	1	1	
Reactome	Collagen Formation R-HSA-1474290	MSigDB_Reactome_2022	robust_core19	17827	19	90	87	TRUE	TRUE	0	1	1	
Reactome	Common Pathway Of Fibrin Clot Formation R-HSA-140875	MSigDB_Reactome_2022	robust_core19	17827	19	22	21	TRUE	TRUE	0	1	1	
Reactome	Competing Endogenous RNAs (ceRNAs) Regulate PTEN Translation R-HSA-8948700	MSigDB_Reactome_2022	robust_core19	17827	19	10	10	TRUE	TRUE	0	1	1	
Reactome	Complement Cascade R-HSA-166658	MSigDB_Reactome_2022	robust_core19	17827	19	55	48	TRUE	TRUE	0	1	1	
Reactome	Complex I Biogenesis R-HSA-6799198	MSigDB_Reactome_2022	robust_core19	17827	19	51	49	TRUE	TRUE	0	1	1	
Reactome	Condensation Of Prometaphase Chromosomes R-HSA-2514853	MSigDB_Reactome_2022	robust_core19	17827	19	10	9	FALSE	FALSE	0	NA	NA	
Reactome	Condensation Of Prophase Chromosomes R-HSA-2299718	MSigDB_Reactome_2022	robust_core19	17827	19	43	39	TRUE	TRUE	0	1	1	
Reactome	Conjugation Of Benzoate With Glycine R-HSA-177135	MSigDB_Reactome_2022	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
Reactome	Conjugation Of Salicylate With Glycine R-HSA-177128	MSigDB_Reactome_2022	robust_core19	17827	19	8	7	FALSE	FALSE	0	NA	NA	
Reactome	Constitutive Signaling By AKT1 E17K In Cancer R-HSA-5674400	MSigDB_Reactome_2022	robust_core19	17827	19	26	25	TRUE	TRUE	0	1	1	
Reactome	Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530	MSigDB_Reactome_2022	robust_core19	17827	19	78	75	TRUE	TRUE	0	1	1	
Reactome	Constitutive Signaling By EGFRvIII R-HSA-5637810	MSigDB_Reactome_2022	robust_core19	17827	19	14	14	TRUE	TRUE	0	1	1	
Reactome	Constitutive Signaling By Ligand-Responsive EGFR Cancer Variants R-HSA-1236382	MSigDB_Reactome_2022	robust_core19	17827	19	18	18	TRUE	TRUE	0	1	1	
Reactome	Constitutive Signaling By NOTCH1 HD Domain Mutants R-HSA-2691232	MSigDB_Reactome_2022	robust_core19	17827	19	15	14	TRUE	TRUE	0	1	1	
Reactome	Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862	MSigDB_Reactome_2022	robust_core19	17827	19	58	53	TRUE	TRUE	0	1	1	
Reactome	Constitutive Signaling By NOTCH1 t(7;9)(NOTCH1:M1580 K2555) Translocation Mutant R-HSA-2660826	MSigDB_Reactome_2022	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
Reactome	Constitutive Signaling By Overexpressed ERBB2 R-HSA-9634285	MSigDB_Reactome_2022	robust_core19	17827	19	10	10	TRUE	TRUE	0	1	1	
Reactome	Conversion From APC/C:Cdc20 To APC/C:Cdh1 In Late Anaphase R-HSA-176407	MSigDB_Reactome_2022	robust_core19	17827	19	20	19	TRUE	TRUE	0	1	1	
Reactome	Cooperation Of PDCL (PhLP1) And TRiC/CCT In G-protein Beta Folding R-HSA-6814122	MSigDB_Reactome_2022	robust_core19	17827	19	37	35	TRUE	TRUE	0	1	1	
Reactome	Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958	MSigDB_Reactome_2022	robust_core19	17827	19	33	30	TRUE	TRUE	0	1	1	
Reactome	Costimulation By CD28 Family R-HSA-388841	MSigDB_Reactome_2022	robust_core19	17827	19	68	60	TRUE	TRUE	0	1	1	
Reactome	Creatine Metabolism R-HSA-71288	MSigDB_Reactome_2022	robust_core19	17827	19	10	8	FALSE	FALSE	0	NA	NA	
Reactome	Creation Of C4 And C2 Activators R-HSA-166786	MSigDB_Reactome_2022	robust_core19	17827	19	14	11	TRUE	TRUE	0	1	1	
Reactome	Cristae Formation R-HSA-8949613	MSigDB_Reactome_2022	robust_core19	17827	19	29	26	TRUE	TRUE	0	1	1	
Reactome	Cross-presentation Of Particulate Exogenous Antigens (Phagosomes) R-HSA-1236973	MSigDB_Reactome_2022	robust_core19	17827	19	8	6	FALSE	FALSE	0	NA	NA	
Reactome	Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978	MSigDB_Reactome_2022	robust_core19	17827	19	48	45	TRUE	TRUE	0	1	1	
Reactome	Crosslinking Of Collagen Fibrils R-HSA-2243919	MSigDB_Reactome_2022	robust_core19	17827	19	10	10	TRUE	TRUE	0	1	1	
Reactome	Cyclin A/B1/B2 Associated Events During G2/M Transition R-HSA-69273	MSigDB_Reactome_2022	robust_core19	17827	19	25	24	TRUE	TRUE	0	1	1	
Reactome	Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656	MSigDB_Reactome_2022	robust_core19	17827	19	84	83	TRUE	TRUE	0	1	1	
Reactome	Cyclin D Associated Events In G1 R-HSA-69231	MSigDB_Reactome_2022	robust_core19	17827	19	47	46	TRUE	TRUE	0	1	1	
Reactome	Cyclin E Associated Events During G1/S Transition R-HSA-69202	MSigDB_Reactome_2022	robust_core19	17827	19	82	81	TRUE	TRUE	0	1	1	
Reactome	Cytochrome P450 - Arranged By Substrate Type R-HSA-211897	MSigDB_Reactome_2022	robust_core19	17827	19	65	64	TRUE	TRUE	0	1	1	
Reactome	Cytochrome C-Mediated Apoptotic Response R-HSA-111461	MSigDB_Reactome_2022	robust_core19	17827	19	13	12	TRUE	TRUE	0	1	1	
Reactome	Cytokine Signaling In Immune System R-HSA-1280215	MSigDB_Reactome_2022	robust_core19	17827	19	702	656	FALSE	FALSE	0	NA	NA	
Reactome	Cytoprotection By HMOX1 R-HSA-9707564	MSigDB_Reactome_2022	robust_core19	17827	19	57	55	TRUE	TRUE	0	1	1	
Reactome	Cytosolic Iron-Sulfur Cluster Assembly R-HSA-2564830	MSigDB_Reactome_2022	robust_core19	17827	19	12	11	TRUE	TRUE	0	1	1	
Reactome	Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949	MSigDB_Reactome_2022	robust_core19	17827	19	63	62	TRUE	TRUE	0	1	1	
Reactome	Cytosolic Sulfonation Of Small Molecules R-HSA-156584	MSigDB_Reactome_2022	robust_core19	17827	19	22	20	TRUE	TRUE	0	1	1	
Reactome	Cytosolic tRNA Aminoacylation R-HSA-379716	MSigDB_Reactome_2022	robust_core19	17827	19	24	23	TRUE	TRUE	0	1	1	
Reactome	DAG And IP3 Signaling R-HSA-1489509	MSigDB_Reactome_2022	robust_core19	17827	19	39	38	TRUE	TRUE	0	1	1	
